NOMBRE DEL PROYECTO,ETAPA_DE_PROYECTO,TIPO_DE_OBRA,AREA_CONSTRUCCION,AREA_TERRENO,PRECIO_SOLES,PRECIO_X_M2,NRO_UNIDADES,NRO_DORMITORIOS,PCT_AVANCE,NOMBRE DEL CONSTRUCTOR,TIPO CONSTRUCTOR,NRO_PISOS,URBANIZACION,SECTOR_URBANO
ACOSTA 131,1.0,Edificio de departamentos,3320,622,2044110.0,8773.0,1,3,0.05,ERGO CONSTRUCCIONES SAC,4,6,,Lima Top
ACOSTA 131,1.0,Edificio de departamentos,3320,622,911250.0,10125.0,1,1,0.05,ERGO CONSTRUCCIONES SAC,4,6,,Lima Top
ACOSTA 131,1.0,Edificio de departamentos,3320,622,1229040.0,10415.6,4,2,0.05,ERGO CONSTRUCCIONES SAC,4,6,,Lima Top
ACOSTA 131,1.0,Edificio de departamentos,3320,622,1604580.0,10419.4,4,3,0.05,ERGO CONSTRUCCIONES SAC,4,6,,Lima Top
ACOSTA 131,1.0,Edificio de departamentos,3320,622,1570440.0,6857.82,1,1,0.05,ERGO CONSTRUCCIONES SAC,4,6,,Lima Top
ACOSTA 131,1.0,Edificio de departamentos,3320,622,1916680.0,7546.0,1,2,0.05,ERGO CONSTRUCCIONES SAC,4,6,,Lima Top
ACOSTA 131,1.0,Edificio de departamentos,3320,622,1143690.0,8935.08,1,1,0.05,ERGO CONSTRUCCIONES SAC,4,6,,Lima Top
ACOSTA 131,1.0,Edificio de departamentos,3320,622,1075410.0,10440.9,1,1,0.05,ERGO CONSTRUCCIONES SAC,4,6,,Lima Top
ACOSTA 131,1.0,Edificio de departamentos,3320,622,1227440.0,9515.0,1,1,0.05,ERGO CONSTRUCCIONES SAC,4,6,,Lima Top
ACOSTA 131,1.0,Edificio de departamentos,3320,622,2958530.0,9732.0,2,3,0.05,ERGO CONSTRUCCIONES SAC,4,6,,Lima Top
ACOSTA 131,1.0,Edificio de departamentos,3320,622,1621650.0,10668.8,4,3,0.05,ERGO CONSTRUCCIONES SAC,4,6,,Lima Top
ALBA,1.0,Edificio de departamentos,5600,270,62622.0,4473.0,26,0,0.55,CONSTRUCTORA TERRAZUL SAC,4,21,,Lima Top
ALBA,1.0,Edificio de departamentos,5600,270,451388.0,9604.0,6,1,0.55,CONSTRUCTORA TERRAZUL SAC,4,21,,Lima Top
ALBA,1.0,Edificio de departamentos,5600,270,425000.0,9883.72,7,1,0.55,CONSTRUCTORA TERRAZUL SAC,4,21,,Lima Top
ALBA,1.0,Edificio de departamentos,5600,270,461520.0,9615.0,7,1,0.55,CONSTRUCTORA TERRAZUL SAC,4,21,,Lima Top
ALBA,1.0,Edificio de departamentos,5600,270,780000.0,10000.0,2,2,0.55,CONSTRUCTORA TERRAZUL SAC,4,21,,Lima Top
ALBA,1.0,Edificio de departamentos,5600,270,1185900.0,10050.0,2,3,0.55,CONSTRUCTORA TERRAZUL SAC,4,21,,Lima Top
ALBA,1.0,Edificio de departamentos,5600,270,887145.0,11089.3,23,3,0.55,CONSTRUCTORA TERRAZUL SAC,4,21,,Lima Top
ALBA,1.0,Edificio de departamentos,5600,270,681884.0,11364.7,13,2,0.55,CONSTRUCTORA TERRAZUL SAC,4,21,,Lima Top
ALBA,1.0,Edificio de departamentos,5600,270,496230.0,9730.0,19,2,0.55,CONSTRUCTORA TERRAZUL SAC,4,21,,Lima Top
ALTAVIA,1.0,Edificio de departamentos,2380,476,51210.0,3939.23,32,0,0.3,INVERSIONES DICON SAC,4,8,,Lima Top
ALTAVIA,1.0,Edificio de departamentos,2380,476,1304150.0,6424.37,1,3,0.3,INVERSIONES DICON SAC,4,8,,Lima Top
ALTAVIA,1.0,Edificio de departamentos,2380,476,1540800.0,7200.0,1,3,0.3,INVERSIONES DICON SAC,4,8,,Lima Top
ALTAVIA,1.0,Edificio de departamentos,2380,476,802256.0,6916.0,7,3,0.3,INVERSIONES DICON SAC,4,8,,Lima Top
ALTAVIA,1.0,Edificio de departamentos,2380,476,761322.0,7391.48,7,3,0.3,INVERSIONES DICON SAC,4,8,,Lima Top
ALTAVISTA ARANIBAR ,1.0,Edificio de departamentos,12550,460,784000.0,12250.0,33,2,0.15,RESIDENCIAL ALTAVISTA ARANIBAR SAC,4,22,,Lima Top
ALTAVISTA ARANIBAR ,1.0,Edificio de departamentos,12550,460,0.0,0.0,1,0,0.15,RESIDENCIAL ALTAVISTA ARANIBAR SAC,4,22,,Lima Top
ALTAVISTA ARANIBAR ,1.0,Edificio de departamentos,12550,460,77000.0,5923.08,150,0,0.15,RESIDENCIAL ALTAVISTA ARANIBAR SAC,4,22,,Lima Top
ALTAVISTA ARANIBAR ,1.0,Edificio de departamentos,12550,460,298880.0,7472.0,35,1,0.15,RESIDENCIAL ALTAVISTA ARANIBAR SAC,4,22,,Lima Top
ALTAVISTA ARANIBAR ,1.0,Edificio de departamentos,12550,460,418238.0,7211.0,33,2,0.15,RESIDENCIAL ALTAVISTA ARANIBAR SAC,4,22,,Lima Top
ALTAVISTA ARANIBAR ,1.0,Edificio de departamentos,12550,460,673800.0,8984.0,33,3,0.15,RESIDENCIAL ALTAVISTA ARANIBAR SAC,4,22,,Lima Top
ALTAVISTA ARANIBAR ,1.0,Edificio de departamentos,12550,460,609635.0,7345.0,1,2,0.15,RESIDENCIAL ALTAVISTA ARANIBAR SAC,4,22,,Lima Top
ALTAVISTA ARANIBAR ,1.0,Edificio de departamentos,12550,460,1008000.0,10723.4,33,3,0.15,RESIDENCIAL ALTAVISTA ARANIBAR SAC,4,22,,Lima Top
ALTAVISTA ARANIBAR ,1.0,Edificio de departamentos,12550,460,809400.0,7100.0,1,3,0.15,RESIDENCIAL ALTAVISTA ARANIBAR SAC,4,22,,Lima Top
ALTAVISTA ARANIBAR ,1.0,Edificio de departamentos,12550,460,754000.0,7250.0,1,3,0.15,RESIDENCIAL ALTAVISTA ARANIBAR SAC,4,22,,Lima Top
AQUILARIA,1.0,Edificio de departamentos,38228,1305,744000.0,9073.17,60,2,1.0,GRUPO ABRIL SAC,4,27,,Lima Top
AQUILARIA,1.0,Edificio de departamentos,38228,1305,661163.0,10017.6,30,2,1.0,GRUPO ABRIL SAC,4,27,,Lima Top
AQUILARIA,1.0,Edificio de departamentos,38228,1305,701000.0,8057.47,28,3,1.0,GRUPO ABRIL SAC,4,27,,Lima Top
AQUILARIA,1.0,Edificio de departamentos,38228,1305,781680.0,8782.92,14,3,1.0,GRUPO ABRIL SAC,4,27,,Lima Top
AQUILARIA,1.0,Edificio de departamentos,38228,1305,388600.0,9715.0,32,1,1.0,GRUPO ABRIL SAC,4,27,,Lima Top
AQUILARIA,1.0,Edificio de departamentos,38228,1305,48000.0,3692.31,150,0,1.0,GRUPO ABRIL SAC,4,27,,Lima Top
AQUILARIA,1.0,Edificio de departamentos,38228,1305,0.0,0.0,1,0,1.0,GRUPO ABRIL SAC,4,27,,Lima Top
AQUILARIA,1.0,Edificio de departamentos,38228,1305,777308.0,8449.0,13,2,1.0,GRUPO ABRIL SAC,4,27,,Lima Top
ARAMBURU LIVING,1.0,Edificio de departamentos,12550,460,477060.0,7951.0,9,2,0.45,P&P GRUPO CONSTRUCTOR SAC,4,22,,Lima Top
ARAMBURU LIVING,1.0,Edificio de departamentos,12550,460,50000.0,3571.43,98,0,0.45,P&P GRUPO CONSTRUCTOR SAC,4,22,,Lima Top
ARAMBURU LIVING,1.0,Edificio de departamentos,12550,460,0.0,0.0,1,0,0.45,P&P GRUPO CONSTRUCTOR SAC,4,22,,Lima Top
ARAMBURU LIVING,1.0,Edificio de departamentos,12550,460,592361.0,7693.0,2,2,0.45,P&P GRUPO CONSTRUCTOR SAC,4,22,,Lima Top
ARAMBURU LIVING,1.0,Edificio de departamentos,12550,460,343645.0,7991.74,32,1,0.45,P&P GRUPO CONSTRUCTOR SAC,4,22,,Lima Top
ARAMBURU LIVING,1.0,Edificio de departamentos,12550,460,282778.0,8079.37,24,1,0.45,P&P GRUPO CONSTRUCTOR SAC,4,22,,Lima Top
ARAMBURU LIVING,1.0,Edificio de departamentos,12550,460,447084.0,6386.91,2,1,0.45,P&P GRUPO CONSTRUCTOR SAC,4,22,,Lima Top
ARAMBURU LIVING,1.0,Edificio de departamentos,12550,460,206830.0,7955.0,16,1,0.45,P&P GRUPO CONSTRUCTOR SAC,4,22,,Lima Top
ARAMBURU LIVING,1.0,Edificio de departamentos,12550,460,182275.0,7925.0,31,1,0.45,P&P GRUPO CONSTRUCTOR SAC,4,22,,Lima Top
ARAMBURU LIVING,1.0,Edificio de departamentos,12550,460,429000.0,8094.34,15,2,0.45,P&P GRUPO CONSTRUCTOR SAC,4,22,,Lima Top
ARAMBURU LIVING,1.0,Edificio de departamentos,12550,460,515000.0,7463.77,9,2,0.45,P&P GRUPO CONSTRUCTOR SAC,4,22,,Lima Top
ARAMBURU LIVING,1.0,Edificio de departamentos,12550,460,435000.0,7631.58,36,2,0.45,P&P GRUPO CONSTRUCTOR SAC,4,22,,Lima Top
ARAMBURU LIVING,1.0,Edificio de departamentos,12550,460,442076.0,7622.0,40,2,0.45,P&P GRUPO CONSTRUCTOR SAC,4,22,,Lima Top
ARAMBURU PARK,,Edificio de departamentos,16900,780,359785.0,7655.0,25,1,0.0,TALE CONSTRUCTORA SAC,4,22,,Lima Top
ARAMBURU PARK,,Edificio de departamentos,16900,780,439582.0,7579.0,25,2,0.0,TALE CONSTRUCTORA SAC,4,22,,Lima Top
ARAMBURU PARK,,Edificio de departamentos,16900,780,579880.0,7630.0,27,3,0.0,TALE CONSTRUCTORA SAC,4,22,,Lima Top
ARAMBURU PARK,,Edificio de departamentos,16900,780,475000.0,7916.67,25,2,0.0,TALE CONSTRUCTORA SAC,4,22,,Lima Top
ARAMBURU PARK,,Edificio de departamentos,16900,780,422000.0,8115.38,25,1,0.0,TALE CONSTRUCTORA SAC,4,22,,Lima Top
ARAMBURU PARK,,Edificio de departamentos,16900,780,604000.0,7743.59,25,3,0.0,TALE CONSTRUCTORA SAC,4,22,,Lima Top
ARAMBURU PARK,,Edificio de departamentos,16900,780,496000.0,8000.0,28,2,0.0,TALE CONSTRUCTORA SAC,4,22,,Lima Top
ARAMBURU PARK,,Edificio de departamentos,16900,780,48000.0,3692.31,200,0,0.0,TALE CONSTRUCTORA SAC,4,22,,Lima Top
ARAMBURU PARK,,Edificio de departamentos,16900,780,10000.0,2500.0,28,0,0.0,TALE CONSTRUCTORA SAC,4,22,,Lima Top
ARAMBURU PARK,,Edificio de departamentos,16900,780,0.0,0.0,1,0,0.0,TALE CONSTRUCTORA SAC,4,22,,Lima Top
ARAMBURU PARK,,Edificio de departamentos,16900,780,309000.0,7536.59,20,1,0.0,TALE CONSTRUCTORA SAC,4,22,,Lima Top
ARAMBURU PARK,,Edificio de departamentos,16900,780,299598.0,7682.0,25,1,0.0,TALE CONSTRUCTORA SAC,4,22,,Lima Top
ARAMBURÚ 971,,Edificio de departamentos,6160,484,448472.0,9152.49,1,0,0.0,QOLONO INMOBILIARIA SAC,4,11,,Lima Top
ARAMBURÚ 971,,Edificio de departamentos,6160,484,397008.0,9452.57,1,0,0.0,QOLONO INMOBILIARIA SAC,4,11,,Lima Top
ARAMBURÚ 971,,Edificio de departamentos,6160,484,503612.0,11445.7,1,0,0.0,QOLONO INMOBILIARIA SAC,4,11,,Lima Top
ARAMBURÚ 971,,Edificio de departamentos,6160,484,694764.0,7719.6,7,2,0.0,QOLONO INMOBILIARIA SAC,4,11,,Lima Top
ARAMBURÚ 971,,Edificio de departamentos,6160,484,349220.0,12042.1,3,0,0.0,QOLONO INMOBILIARIA SAC,4,11,,Lima Top
ARAMBURÚ 971,,Edificio de departamentos,6160,484,56978.0,4069.86,24,0,0.0,QOLONO INMOBILIARIA SAC,4,11,,Lima Top
ARAMBURÚ 971,,Edificio de departamentos,6160,484,955969.0,7353.61,7,3,0.0,QOLONO INMOBILIARIA SAC,4,11,,Lima Top
ARAMBURÚ 971,,Edificio de departamentos,6160,484,1234070.0,5207.03,2,3,0.0,QOLONO INMOBILIARIA SAC,4,11,,Lima Top
ARAMBURÚ 971,,Edificio de departamentos,6160,484,1125760.0,6822.76,1,3,0.0,QOLONO INMOBILIARIA SAC,4,11,,Lima Top
ARAMBURÚ 971,,Edificio de departamentos,6160,484,731524.0,7102.17,1,2,0.0,QOLONO INMOBILIARIA SAC,4,11,,Lima Top
ARAMBURÚ 971,,Edificio de departamentos,6160,484,374952.0,12929.4,2,0,0.0,QOLONO INMOBILIARIA SAC,4,11,,Lima Top
ASCENT,1.0,Edificio de departamentos,11890,2378,709222.0,8865.28,4,2,0.0,PDK PERU SRL,4,22,,Lima Top
ASCENT,1.0,Edificio de departamentos,11890,2378,672563.0,11209.4,65,2,0.0,PDK PERU SRL,4,22,,Lima Top
ASCENT,1.0,Edificio de departamentos,11890,2378,839412.0,10492.7,65,2,0.0,PDK PERU SRL,4,22,,Lima Top
ASCENT,1.0,Edificio de departamentos,11890,2378,53700.0,3835.71,102,0,0.0,PDK PERU SRL,4,22,,Lima Top
BALTHAZAR,1.0,Edificio de departamentos,12370,495,0.0,0.0,1,0,0.62,TUCAN INVERSIONES SRL,4,28,,Lima Top
BALTHAZAR,1.0,Edificio de departamentos,12370,495,64350.0,4290.0,225,0,0.62,TUCAN INVERSIONES SRL,4,28,,Lima Top
BALTHAZAR,1.0,Edificio de departamentos,12370,495,601948.0,9868.0,30,2,0.62,TUCAN INVERSIONES SRL,4,28,,Lima Top
BALTHAZAR,1.0,Edificio de departamentos,12370,495,543000.0,9050.0,46,2,0.62,TUCAN INVERSIONES SRL,4,28,,Lima Top
BALTHAZAR,1.0,Edificio de departamentos,12370,495,429000.0,9533.33,85,1,0.62,TUCAN INVERSIONES SRL,4,28,,Lima Top
BASADRE 1101,1.0,Edificio de departamentos,2607,400,2190020.0,10233.7,2,3,1.0,SOLUCIONES INMOBILIARIA MORADA SAC,4,7,ORRANTIA,Lima Top
BASADRE 1101,1.0,Edificio de departamentos,2607,400,2755170.0,11338.1,5,3,1.0,SOLUCIONES INMOBILIARIA MORADA SAC,4,7,ORRANTIA,Lima Top
BASADRE 1101,1.0,Edificio de departamentos,2607,400,2189850.0,10329.5,4,3,1.0,SOLUCIONES INMOBILIARIA MORADA SAC,4,7,ORRANTIA,Lima Top
BASADRE 1120,,Edificio de departamentos,4880,530,2815080.0,10465.0,4,4,0.0,PROMOTORES INMOBILIARIA SAC,4,8,,Lima Top
BASADRE 1120,,Edificio de departamentos,4880,530,2794350.0,8927.64,1,3,0.0,PROMOTORES INMOBILIARIA SAC,4,8,,Lima Top
BASADRE 1120,,Edificio de departamentos,4880,530,2027540.0,8777.21,2,2,0.0,PROMOTORES INMOBILIARIA SAC,4,8,,Lima Top
BASADRE 1120,,Edificio de departamentos,4880,530,1747420.0,10655.0,5,3,0.0,PROMOTORES INMOBILIARIA SAC,4,8,,Lima Top
BASADRE 1120,,Edificio de departamentos,4880,530,2075320.0,10325.0,4,3,0.0,PROMOTORES INMOBILIARIA SAC,4,8,,Lima Top
BASADRE 1120,,Edificio de departamentos,4880,530,50520.0,3886.15,42,0,0.0,PROMOTORES INMOBILIARIA SAC,4,8,,Lima Top
BASADRE 1120,,Edificio de departamentos,4880,530,0.0,0.0,1,0,0.0,PROMOTORES INMOBILIARIA SAC,4,8,,Lima Top
BASADRE 1120,,Edificio de departamentos,4880,530,12000.0,3000.0,20,0,0.0,PROMOTORES INMOBILIARIA SAC,4,8,,Lima Top
BASADRE 1120,,Edificio de departamentos,4880,530,1122220.0,11222.2,4,2,0.0,PROMOTORES INMOBILIARIA SAC,4,8,,Lima Top
BASADRE 1120,,Edificio de departamentos,4880,530,2046890.0,8861.0,1,2,0.0,PROMOTORES INMOBILIARIA SAC,4,8,,Lima Top
BASADRE 1310,1.0,Edificio de departamentos,8810,680,2209970.0,10375.4,6,3,1.0,LANS EDIFICACIONES SAC,4,10,,Lima Top
BASADRE 1310,1.0,Edificio de departamentos,8810,680,1732300.0,10895.0,6,3,1.0,LANS EDIFICACIONES SAC,4,10,,Lima Top
BASADRE 1310,1.0,Edificio de departamentos,8810,680,857736.0,11286.0,14,1,1.0,LANS EDIFICACIONES SAC,4,10,,Lima Top
BASADRE 1310,1.0,Edificio de departamentos,8810,680,969000.0,11400.0,9,1,1.0,LANS EDIFICACIONES SAC,4,10,,Lima Top
BASADRE 1310,1.0,Edificio de departamentos,8810,680,2850000.0,8990.54,1,5,1.0,LANS EDIFICACIONES SAC,4,10,,Lima Top
BASADRE 1310,1.0,Edificio de departamentos,8810,680,27000.0,3375.0,6,0,1.0,LANS EDIFICACIONES SAC,4,10,,Lima Top
BASADRE 1310,1.0,Edificio de departamentos,8810,680,0.0,0.0,1,0,1.0,LANS EDIFICACIONES SAC,4,10,,Lima Top
BASADRE 1310,1.0,Edificio de departamentos,8810,680,52000.0,3466.67,15,0,1.0,LANS EDIFICACIONES SAC,4,10,,Lima Top
BASADRE 1310,1.0,Edificio de departamentos,8810,680,1350000.0,11538.5,3,2,1.0,LANS EDIFICACIONES SAC,4,10,,Lima Top
BASADRE 1310,1.0,Edificio de departamentos,8810,680,1300000.0,11016.9,9,1,1.0,LANS EDIFICACIONES SAC,4,10,,Lima Top
BASADRE 1310,1.0,Edificio de departamentos,8810,680,2618000.0,11000.0,1,2,1.0,LANS EDIFICACIONES SAC,4,10,,Lima Top
BAVARIA,1.0,Edificio de departamentos,3519,480,650016.0,7831.52,10,2,1.0,SOCIEDAD CONSULTORA DE INVERSIONES S.A.,4,7,,Lima Top
BAVARIA,1.0,Edificio de departamentos,3519,480,691410.0,8431.83,10,2,1.0,SOCIEDAD CONSULTORA DE INVERSIONES S.A.,4,7,,Lima Top
BAVARIA,1.0,Edificio de departamentos,3519,480,760960.0,4299.21,10,2,1.0,SOCIEDAD CONSULTORA DE INVERSIONES S.A.,4,7,,Lima Top
BAVARIA,1.0,Edificio de departamentos,3519,480,52650.0,4050.0,13,0,1.0,SOCIEDAD CONSULTORA DE INVERSIONES S.A.,4,7,,Lima Top
BAVARIA,1.0,Edificio de departamentos,3519,480,9260.0,3086.67,15,0,1.0,SOCIEDAD CONSULTORA DE INVERSIONES S.A.,4,7,,Lima Top
BLOOM,1.0,Edificio de departamentos,7312,1102,700000.0,8750.0,12,2,1.0,INVERSIONES EN INMUEBLES LIMA SAC,4,9,CORPAC,Lima Top
BLOOM,1.0,Edificio de departamentos,7312,1102,670000.0,6700.0,1,2,1.0,INVERSIONES EN INMUEBLES LIMA SAC,4,9,CORPAC,Lima Top
BLOOM,1.0,Edificio de departamentos,7312,1102,708000.0,7612.9,5,2,1.0,INVERSIONES EN INMUEBLES LIMA SAC,4,9,CORPAC,Lima Top
BLOOM,1.0,Edificio de departamentos,7312,1102,800000.0,8000.0,7,3,1.0,INVERSIONES EN INMUEBLES LIMA SAC,4,9,CORPAC,Lima Top
BLOOM,1.0,Edificio de departamentos,7312,1102,850000.0,5944.06,1,2,1.0,INVERSIONES EN INMUEBLES LIMA SAC,4,9,CORPAC,Lima Top
BLOOM,1.0,Edificio de departamentos,7312,1102,482000.0,7531.25,38,2,1.0,INVERSIONES EN INMUEBLES LIMA SAC,4,9,CORPAC,Lima Top
BLOOM,1.0,Edificio de departamentos,7312,1102,995000.0,7210.15,1,2,1.0,INVERSIONES EN INMUEBLES LIMA SAC,4,9,CORPAC,Lima Top
BLOOM,1.0,Edificio de departamentos,7312,1102,7800.0,1560.0,26,0,1.0,INVERSIONES EN INMUEBLES LIMA SAC,4,9,CORPAC,Lima Top
BLOOM,1.0,Edificio de departamentos,7312,1102,57000.0,4071.43,61,0,1.0,INVERSIONES EN INMUEBLES LIMA SAC,4,9,CORPAC,Lima Top
BLOOM,1.0,Edificio de departamentos,7312,1102,1175000.0,7078.31,1,3,1.0,INVERSIONES EN INMUEBLES LIMA SAC,4,9,CORPAC,Lima Top
BLOOM,1.0,Edificio de departamentos,7312,1102,1900000.0,8920.19,2,3,1.0,INVERSIONES EN INMUEBLES LIMA SAC,4,9,CORPAC,Lima Top
BLOOM,1.0,Edificio de departamentos,7312,1102,0.0,0.0,1,0,1.0,INVERSIONES EN INMUEBLES LIMA SAC,4,9,CORPAC,Lima Top
BLOSSOMS,1.0,Edificio de departamentos,5190,1038,856660.0,7385.0,1,2,0.45,CONSTRUCTORA FERIBA SAC,4,14,,Lima Top
BLOSSOMS,1.0,Edificio de departamentos,5190,1038,1067370.0,7570.0,1,3,0.45,CONSTRUCTORA FERIBA SAC,4,14,,Lima Top
BLOSSOMS,1.0,Edificio de departamentos,5190,1038,853200.0,7419.13,2,2,0.45,CONSTRUCTORA FERIBA SAC,4,14,,Lima Top
BLOSSOMS,1.0,Edificio de departamentos,5190,1038,1024760.0,7480.0,6,3,0.45,CONSTRUCTORA FERIBA SAC,4,14,,Lima Top
BLOSSOMS,1.0,Edificio de departamentos,5190,1038,934557.0,8495.97,8,2,0.45,CONSTRUCTORA FERIBA SAC,4,14,,Lima Top
BLOSSOMS,1.0,Edificio de departamentos,5190,1038,1775250.0,6550.74,1,4,0.45,CONSTRUCTORA FERIBA SAC,4,14,,Lima Top
BLOSSOMS,1.0,Edificio de departamentos,5190,1038,779625.0,7496.39,1,2,0.45,CONSTRUCTORA FERIBA SAC,4,14,,Lima Top
BLOSSOMS,1.0,Edificio de departamentos,5190,1038,1843870.0,8016.83,1,2,0.45,CONSTRUCTORA FERIBA SAC,4,14,,Lima Top
BLOSSOMS,1.0,Edificio de departamentos,5190,1038,73059.0,4870.6,31,0,0.45,CONSTRUCTORA FERIBA SAC,4,14,,Lima Top
BLOSSOMS,1.0,Edificio de departamentos,5190,1038,50068.0,3851.38,30,0,0.45,CONSTRUCTORA FERIBA SAC,4,14,,Lima Top
BLOSSOMS,1.0,Edificio de departamentos,5190,1038,1014830.0,7462.0,6,3,0.45,CONSTRUCTORA FERIBA SAC,4,14,,Lima Top
BLUE SAN ISIDRO,1.0,Edificio de departamentos,17748,350,444700.0,8894.0,34,1,0.6,ESPARQ INVERSIONES SA,4,40,,Lima Top
BLUE SAN ISIDRO,1.0,Edificio de departamentos,17748,350,8000.0,2666.67,15,0,0.6,ESPARQ INVERSIONES SA,4,40,,Lima Top
BLUE SAN ISIDRO,1.0,Edificio de departamentos,17748,350,556450.0,8975.0,29,2,0.6,ESPARQ INVERSIONES SA,4,40,,Lima Top
BLUE SAN ISIDRO,1.0,Edificio de departamentos,17748,350,678000.0,9685.71,28,3,0.6,ESPARQ INVERSIONES SA,4,40,,Lima Top
BLUE SAN ISIDRO,1.0,Edificio de departamentos,17748,350,690000.0,9324.32,32,3,0.6,ESPARQ INVERSIONES SA,4,40,,Lima Top
BLUE SAN ISIDRO,1.0,Edificio de departamentos,17748,350,783000.0,8897.73,36,4,0.6,ESPARQ INVERSIONES SA,4,40,,Lima Top
BLUE SAN ISIDRO,1.0,Edificio de departamentos,17748,350,60000.0,4000.0,124,0,0.6,ESPARQ INVERSIONES SA,4,40,,Lima Top
BLUE SAN ISIDRO,1.0,Edificio de departamentos,17748,350,504000.0,8689.66,33,2,0.6,ESPARQ INVERSIONES SA,4,40,,Lima Top
BLUE SAN ISIDRO,1.0,Edificio de departamentos,17748,350,479000.0,10886.4,34,1,0.6,ESPARQ INVERSIONES SA,4,40,,Lima Top
BLUE SAN ISIDRO,1.0,Edificio de departamentos,17748,350,439000.0,10975.0,34,1,0.6,ESPARQ INVERSIONES SA,4,40,,Lima Top
CANAVAL 185,1.0,Edificio de departamentos,11299,800,545900.0,10498.1,35,1,1.0,ECHEVERRIA IZQUIERDO INMOBILIARIA PERU,4,28,CORPAC,Lima Top
CANAVAL 185,1.0,Edificio de departamentos,11299,800,759900.0,10409.6,22,2,1.0,ECHEVERRIA IZQUIERDO INMOBILIARIA PERU,4,28,CORPAC,Lima Top
CANAVAL 185,1.0,Edificio de departamentos,11299,800,476100.0,10350.0,32,1,1.0,ECHEVERRIA IZQUIERDO INMOBILIARIA PERU,4,28,CORPAC,Lima Top
CANAVAL 185,1.0,Edificio de departamentos,11299,800,0.0,0.0,1,0,1.0,ECHEVERRIA IZQUIERDO INMOBILIARIA PERU,4,28,CORPAC,Lima Top
CANAVAL 185,1.0,Edificio de departamentos,11299,800,673900.0,11231.7,29,2,1.0,ECHEVERRIA IZQUIERDO INMOBILIARIA PERU,4,28,CORPAC,Lima Top
CANAVAL 185,1.0,Edificio de departamentos,11299,800,64000.0,4571.43,69,0,1.0,ECHEVERRIA IZQUIERDO INMOBILIARIA PERU,4,28,CORPAC,Lima Top
CANAVAL 185,1.0,Edificio de departamentos,11299,800,689900.0,11309.8,29,2,1.0,ECHEVERRIA IZQUIERDO INMOBILIARIA PERU,4,28,CORPAC,Lima Top
CANAVAL 185,1.0,Edificio de departamentos,11299,800,10000.0,3333.33,25,0,1.0,ECHEVERRIA IZQUIERDO INMOBILIARIA PERU,4,28,CORPAC,Lima Top
CASA DEL PARQUE ,1.0,Edificio de departamentos,2820,385,1856300.0,8715.0,1,3,0.15,GRUPO CONSTRUCTOR EN CRECIMIENTO SAC,4,7,,Lima Top
CASA DEL PARQUE ,1.0,Edificio de departamentos,2820,385,1466420.0,8780.96,1,2,0.15,GRUPO CONSTRUCTOR EN CRECIMIENTO SAC,4,7,,Lima Top
CASA DEL PARQUE ,1.0,Edificio de departamentos,2820,385,1317800.0,8340.53,5,3,0.15,GRUPO CONSTRUCTOR EN CRECIMIENTO SAC,4,7,,Lima Top
CASA DEL PARQUE ,1.0,Edificio de departamentos,2820,385,1093690.0,8413.0,5,2,0.15,GRUPO CONSTRUCTOR EN CRECIMIENTO SAC,4,7,,Lima Top
CASA DEL PARQUE ,1.0,Edificio de departamentos,2820,385,2505690.0,8297.0,1,3,0.15,GRUPO CONSTRUCTOR EN CRECIMIENTO SAC,4,7,,Lima Top
CASA DEL PARQUE ,1.0,Edificio de departamentos,2820,385,2124220.0,8531.0,1,3,0.15,GRUPO CONSTRUCTOR EN CRECIMIENTO SAC,4,7,,Lima Top
CASA DEL PARQUE ,1.0,Edificio de departamentos,2820,385,50000.0,3333.33,14,0,0.15,GRUPO CONSTRUCTOR EN CRECIMIENTO SAC,4,7,,Lima Top
CENTRAL SITE,1.0,Edificio de departamentos,3330,350,602700.0,8610.0,9,2,0.92,MADRID INGENIEROS SAC,4,11,,Lima Top
CENTRAL SITE,1.0,Edificio de departamentos,3330,350,753000.0,8858.82,10,3,0.92,MADRID INGENIEROS SAC,4,11,,Lima Top
CENTRAL SITE,1.0,Edificio de departamentos,3330,350,55000.0,3928.57,35,0,0.92,MADRID INGENIEROS SAC,4,11,,Lima Top
CENTRAL SITE,1.0,Edificio de departamentos,3330,350,10000.0,3333.33,13,0,0.92,MADRID INGENIEROS SAC,4,11,,Lima Top
CENTRAL SITE,1.0,Edificio de departamentos,3330,350,0.0,0.0,1,0,0.92,MADRID INGENIEROS SAC,4,11,,Lima Top
CENTRAL SITE,1.0,Edificio de departamentos,3330,350,988000.0,6675.68,1,2,0.92,MADRID INGENIEROS SAC,4,11,,Lima Top
CENTRAL SITE,1.0,Edificio de departamentos,3330,350,1517110.0,7943.0,1,3,0.92,MADRID INGENIEROS SAC,4,11,,Lima Top
CENTRAL SITE,1.0,Edificio de departamentos,3330,350,796544.0,8128.0,10,3,0.92,MADRID INGENIEROS SAC,4,11,,Lima Top
CENTRIC BARRIO DOS DE MAYO,1.0,Edificio de departamentos,7564,588,0.0,0.0,1,0,1.0,DESARROLLO INMOBILIARIOS COMAR,4,17,,Lima Top
CENTRIC BARRIO DOS DE MAYO,1.0,Edificio de departamentos,7564,588,469000.0,8685.19,18,2,1.0,DESARROLLO INMOBILIARIOS COMAR,4,17,,Lima Top
